Date,Open,High,Low,Close,Adj Close,Volume
2015-06-03,4.187917,4.195417,4.187917,4.191667,4.053935,19200
2015-06-04,4.145833,4.145833,4.017500,4.024167,3.891939,151200
2015-06-05,3.995833,4.039583,3.995833,4.039583,3.906849,26400
2015-06-08,3.885417,3.885417,3.847500,3.866250,3.739211,117600
2015-06-09,3.833333,3.871250,3.780417,3.871250,3.744046,86400
2015-06-10,3.829583,3.971250,3.829583,3.970833,3.840357,134400
2015-06-11,3.960833,3.977500,3.947917,3.977500,3.846805,19200
2015-06-12,3.871250,3.889583,3.871250,3.889583,3.761777,21600
2015-06-15,3.832500,3.886667,3.783333,3.886667,3.758957,91200
2015-06-16,3.895000,3.938750,3.879167,3.938750,3.809328,52800
2015-06-17,3.920000,3.944583,3.895833,3.927917,3.798852,60000
2015-06-18,3.955000,4.046667,3.955000,4.020000,3.887908,48000
2015-06-19,4.040000,4.053750,3.996250,4.053750,3.920549,69600
2015-06-22,4.079583,4.079583,4.041250,4.072917,3.939087,60000
2015-06-23,4.014583,4.014583,3.983750,3.998333,3.866953,28800
2015-06-24,4.003333,4.013750,3.932500,3.935417,3.806105,110400
2015-06-25,3.995833,3.995833,3.941667,3.954167,3.824239,62400
2015-06-26,3.915000,3.915000,3.672917,3.716250,3.594140,218400
2015-06-29,3.647083,3.647083,3.482083,3.492083,3.377338,252000
2015-06-30,3.558750,3.574583,3.511667,3.531250,3.415218,412800
2015-07-01,3.570833,3.608333,3.531250,3.538750,3.422472,62400
2015-07-02,3.591667,3.617500,3.591667,3.617500,3.498634,16800
2015-07-06,3.541667,3.547500,3.466250,3.481667,3.367265,93600
2015-07-07,3.459583,3.477917,3.250000,3.432917,3.320116,319200
2015-07-08,3.285417,3.294583,3.250000,3.254583,3.147642,132000
2015-07-09,3.377500,3.377500,3.152917,3.164583,3.060600,259200
2015-07-10,3.284167,3.285833,3.233333,3.262500,3.155299,28800
2015-07-13,3.299167,3.376667,3.276250,3.357083,3.246774,120000
2015-07-14,3.392917,3.425000,3.373333,3.407917,3.295938,295200
2015-07-15,3.435417,3.437500,3.340000,3.371250,3.260475,535200
2015-07-16,3.409167,3.463333,3.320000,3.402500,3.290699,134400
2015-07-17,3.390833,3.391667,3.291667,3.350000,3.239924,384000
2015-07-20,3.374167,3.385417,3.303333,3.304583,3.196000,86400
2015-07-21,3.312500,3.333333,3.291667,3.297500,3.189149,52800
2015-07-22,3.264583,3.264583,3.062500,3.118333,3.015870,393600
2015-07-23,3.162917,3.270833,3.162917,3.187500,3.082764,50400
2015-07-24,3.172917,3.172917,3.073333,3.083333,2.982019,110400
2015-07-27,3.058333,3.058333,2.968750,3.054167,2.953812,228000
2015-07-28,3.045000,3.215417,3.045000,3.215417,3.109762,129600
2015-07-29,3.212083,3.212083,3.159167,3.183333,3.078734,172800
2015-07-30,3.185417,3.199167,3.153333,3.195000,3.090017,57600
2015-07-31,3.208333,3.208333,3.122500,3.122500,3.019899,60000
2015-08-03,3.107500,3.127917,3.080000,3.080000,2.978795,36000
2015-08-04,3.048333,3.074167,3.013333,3.063750,2.963080,127200
2015-08-05,3.068333,3.170833,3.068333,3.170833,3.066645,26400
2015-08-06,3.099167,3.125833,3.014583,3.062500,2.961870,218400
2015-08-07,3.024583,3.043750,3.009583,3.043750,2.943737,124800
2015-08-10,3.072083,3.237083,3.072083,3.233750,3.127494,218400
2015-08-11,3.201667,3.201667,3.072917,3.072917,2.971945,38400
2015-08-12,3.059167,3.139583,2.979167,3.132500,3.029570,96000
2015-08-13,3.150833,3.165833,3.081250,3.081250,2.980004,120000
2015-08-14,3.037500,3.040833,3.016250,3.023333,2.923991,76800
2015-08-17,3.081250,3.081250,3.081250,3.081250,2.980004,7200
2015-08-18,3.077083,3.077083,2.993750,2.993750,2.895380,21600
2015-08-19,2.995833,2.995833,2.877500,2.944167,2.847426,223200
2015-08-20,2.875000,2.875000,2.708333,2.718750,2.629416,240000
2015-08-21,2.689583,2.700000,2.567500,2.567500,2.483136,163200
2015-08-24,2.423750,2.690000,2.166667,2.504167,2.421884,254400
2015-08-25,2.529167,2.750417,2.398333,2.407500,2.328393,484800
2015-08-26,2.541667,2.633333,2.458333,2.603333,2.517791,172800
2015-08-27,2.707917,2.826250,2.707917,2.785417,2.693892,343200
2015-08-28,2.756667,2.892083,2.756667,2.885833,2.791009,211200
2015-08-31,2.849583,2.958333,2.811667,2.890417,2.795443,585600
2015-09-01,2.861667,2.861667,2.662083,2.662083,2.574610,103200
2015-09-02,2.701250,2.815417,2.701250,2.787500,2.695907,79200
2015-09-03,2.885000,2.949583,2.812917,2.875417,2.780935,184800
2015-09-04,2.850833,2.850833,2.753750,2.795417,2.703563,81600
2015-09-08,2.941667,3.012500,2.915833,3.009167,2.910290,276000
2015-09-09,3.079583,3.094167,2.927083,2.949583,2.852664,98400
2015-09-10,2.932500,3.002500,2.932500,3.002500,2.903842,21600
2015-09-11,2.921250,2.963750,2.881250,2.963750,2.866366,45600
2015-09-14,2.971667,2.997917,2.947917,2.966667,2.869187,76800
2015-09-15,2.997917,3.050417,2.997917,3.050417,2.950186,24000
2015-09-16,3.075000,3.075000,2.992500,3.036250,2.936484,96000
2015-09-17,3.041250,3.064583,3.020833,3.054167,2.953812,91200
2015-09-18,2.977083,2.977083,2.873333,2.880000,2.785368,273600
2015-09-21,2.917500,2.944167,2.857500,2.875000,2.780532,112800
2015-09-22,2.812500,2.815000,2.742917,2.761667,2.670923,165600
2015-09-23,2.787500,2.787500,2.741667,2.741667,2.651580,60000
2015-09-24,2.708333,2.742917,2.603750,2.720417,2.631028,225600
2015-09-25,2.793333,2.804583,2.733333,2.733333,2.643520,57600
2015-09-28,2.714167,2.714167,2.645417,2.645417,2.558492,88800
2015-09-29,2.706667,2.708333,2.671250,2.673750,2.585894,105600
2015-09-30,2.875000,2.878333,2.848750,2.878333,2.783755,43200
2015-10-01,2.729167,2.782083,2.715833,2.782083,2.690668,16800
2015-10-02,2.837917,2.845833,2.837917,2.845833,2.752323,9600
2015-10-05,3.000000,3.040833,2.989583,3.039583,2.939707,122400
2015-10-06,3.028750,3.029167,2.958333,2.958333,2.861127,74400
2015-10-07,3.071667,3.159167,3.047500,3.123333,3.020705,127200
2015-10-08,3.125000,3.125000,3.078333,3.083333,2.982019,48000
2015-10-09,3.120000,3.150833,3.113333,3.113333,3.011034,43200
2015-10-12,3.106250,3.127500,3.106250,3.114167,3.011840,14400
2015-10-13,3.068333,3.068333,3.068333,3.068333,2.967512,4800
2015-10-14,3.047083,3.253333,3.022917,3.253333,3.146433,151200
2015-10-15,3.292083,3.332917,3.258750,3.307083,3.198417,132000
2015-10-16,3.332917,3.332917,3.250000,3.320417,3.211313,52800
2015-10-19,3.333333,3.341667,3.306667,3.341250,3.231462,60000
2015-10-20,3.312500,3.320417,3.294583,3.306667,3.198015,79200
2015-10-21,3.361667,3.398750,3.361667,3.398750,3.287072,28800
2015-10-22,3.435000,3.554167,3.435000,3.532083,3.416024,91200
2015-10-23,3.623750,3.666667,3.541667,3.639583,3.519992,194400
2015-10-26,3.666250,3.666250,3.533333,3.535833,3.419650,88800
2015-10-27,3.500000,3.507500,3.468750,3.473333,3.359205,45600
2015-10-28,3.531250,3.562083,3.527917,3.543750,3.427308,60000
2015-10-29,3.474167,3.474167,3.416667,3.416667,3.304400,112800
2015-10-30,3.416667,3.459167,3.416667,3.451250,3.337847,50400
2015-11-02,3.463750,3.518333,3.463750,3.518333,3.402725,36000
2015-11-03,3.479167,3.564167,3.479167,3.556250,3.439397,79200
2015-11-04,3.554167,3.558333,3.545833,3.558333,3.441411,21600
2015-11-05,3.558333,3.558333,3.483333,3.483333,3.368876,19200
2015-11-06,3.534583,3.625417,3.534583,3.625417,3.506291,254400
2015-11-09,3.639583,3.639583,3.505417,3.538750,3.422472,136800
2015-11-10,3.479167,3.479167,3.398333,3.417500,3.305206,98400
2015-11-11,3.431667,3.474583,3.419167,3.419167,3.306818,93600
2015-11-12,3.375000,3.402917,3.327083,3.330833,3.221387,120000
2015-11-13,3.303333,3.360000,3.271250,3.290000,3.181895,55200
2015-11-16,3.297500,3.346667,3.295833,3.335833,3.226222,31200
2015-11-17,3.375000,3.419583,3.352917,3.417917,3.305609,38400
2015-11-18,3.450833,3.544583,3.450833,3.544583,3.428114,153600
2015-11-19,3.507083,3.630000,3.503750,3.625417,3.506291,84000
2015-11-20,3.638333,3.639583,3.629167,3.629167,3.509918,86400
2015-11-23,3.627917,3.627917,3.540833,3.569583,3.452291,72000
2015-11-24,3.543750,3.622917,3.543750,3.622083,3.503067,52800
2015-11-25,3.629167,3.673750,3.629167,3.646250,3.526439,52800
2015-11-27,3.646250,3.646250,3.646250,3.646250,3.526439,0
2015-11-30,3.708333,3.754583,3.677500,3.737500,3.614691,806400
2015-12-01,3.756250,3.829167,3.752917,3.829167,3.703346,441600
2015-12-02,3.840417,3.845000,3.742083,3.742083,3.619123,93600
2015-12-03,3.773333,3.773333,3.708333,3.708333,3.586483,28800
2015-12-04,3.797083,3.869167,3.797083,3.835000,3.708987,196800
2015-12-07,3.843750,3.843750,3.791667,3.797917,3.673123,64800
2015-12-08,3.707500,3.762917,3.692500,3.762500,3.638870,180000
2015-12-09,3.654167,3.675833,3.654167,3.675833,3.555050,16800
2015-12-10,3.719583,3.719583,3.719583,3.719583,3.597363,7200
2015-12-11,3.670417,3.670417,3.591667,3.591667,3.473650,163200
2015-12-14,3.635417,3.635417,3.493750,3.560000,3.443023,67200
2015-12-15,3.647083,3.719167,3.613750,3.719167,3.596961,122400
2015-12-16,3.614167,3.758750,3.614167,3.758750,3.635243,48000
2015-12-17,3.762500,3.762500,3.670833,3.695833,3.574394,40800
2015-12-18,3.570833,3.587500,3.508333,3.508333,3.393054,38400
2015-12-21,3.574583,3.593750,3.540417,3.593750,3.475665,100800
2015-12-22,3.675000,3.675417,3.617917,3.630000,3.519251,74400
2015-12-23,3.700000,3.700000,3.687917,3.687917,3.575401,21600
2015-12-24,3.669167,3.734167,3.669167,3.734167,3.620240,19200
2015-12-28,3.664167,3.664583,3.664167,3.664583,3.552779,19200
2015-12-29,3.751250,3.813333,3.751250,3.792083,3.676389,211200
2015-12-30,3.779583,3.779583,3.697083,3.697083,3.584287,3122400
2015-12-31,3.708333,3.708333,3.602917,3.609167,3.499054,3158400
2016-01-04,3.507083,3.507083,3.390833,3.437500,3.332624,148800
2016-01-05,3.488750,3.500000,3.435417,3.435417,3.330604,62400
2016-01-06,3.354167,3.354167,3.217917,3.227917,3.129435,242400
2016-01-07,3.192917,3.192917,3.046250,3.074583,2.980780,156000
2016-01-08,3.083333,3.083333,2.948333,2.948333,2.858381,196800
2016-01-11,2.987917,3.030000,2.940833,2.991667,2.900393,110400
2016-01-12,3.025000,3.037500,3.013333,3.037500,2.944828,36000
2016-01-13,3.101250,3.101250,2.857917,2.857917,2.770724,249600
2016-01-14,2.837083,2.955000,2.826667,2.955000,2.864845,64800
2016-01-15,2.696250,2.728750,2.609583,2.627083,2.546932,136800
2016-01-19,2.779583,2.779583,2.608750,2.653333,2.572381,172800
2016-01-20,2.583750,2.686667,2.534583,2.686667,2.604699,100800
2016-01-21,2.694167,2.812083,2.694167,2.740833,2.657212,86400
2016-01-22,2.827083,2.896250,2.783333,2.787500,2.702455,223200
2016-01-25,2.787500,2.823333,2.741250,2.741250,2.657617,72000
2016-01-26,2.777500,2.833333,2.777500,2.833333,2.746890,45600
2016-01-27,2.807917,2.860417,2.730417,2.730417,2.647114,175200
2016-01-28,2.815417,2.847500,2.768333,2.780000,2.695184,60000
2016-01-29,2.791667,2.991667,2.791667,2.991667,2.900393,74400
2016-02-01,2.985000,3.027500,2.962500,2.988333,2.897161,117600
2016-02-02,2.912500,2.912500,2.783333,2.783333,2.698415,84000
2016-02-03,2.742083,2.790417,2.650000,2.777500,2.692760,129600
2016-02-04,2.826667,2.851667,2.821667,2.839583,2.752949,31200
2016-02-05,2.700000,2.706667,2.682083,2.682500,2.600658,81600
2016-02-08,2.587917,2.597917,2.510833,2.556667,2.478665,240000
2016-02-09,2.530417,2.613750,2.512083,2.604167,2.524715,220800
2016-02-10,2.604167,2.604167,2.604167,2.604167,2.524715,0
2016-02-11,2.454167,2.500833,2.338750,2.468333,2.393026,242400
2016-02-12,2.516250,2.583333,2.477500,2.555833,2.477856,36000
2016-02-16,2.623750,2.714167,2.623750,2.714167,2.631360,36000
2016-02-17,2.742500,2.835417,2.742500,2.822917,2.736792,211200
2016-02-18,2.815417,2.835000,2.815417,2.835000,2.748506,19200
2016-02-19,2.816667,2.823333,2.816667,2.823333,2.737195,12000
2016-02-22,2.932917,2.932917,2.869167,2.869167,2.781631,24000
2016-02-23,2.844167,2.844167,2.784583,2.800000,2.714574,120000
2016-02-24,2.770833,2.796667,2.749583,2.796667,2.711343,12000
2016-02-25,2.903333,2.920833,2.903333,2.920833,2.831720,19200
2016-02-26,2.962083,2.990833,2.954167,2.980000,2.889082,427200
2016-02-29,3.031250,3.041667,2.975000,2.975000,2.884234,28800
2016-03-01,3.055417,3.095833,3.055000,3.095833,3.001381,105600
2016-03-02,3.133333,3.143333,3.133333,3.133750,3.038141,26400
2016-03-03,3.176250,3.180417,3.154583,3.154583,3.058339,28800
2016-03-04,3.208333,3.241250,3.208333,3.241250,3.142362,21600
2016-03-07,3.190833,3.268333,3.173333,3.235417,3.136706,172800
2016-03-08,3.176250,3.250417,3.104167,3.148333,3.052279,124800
2016-03-09,3.146250,3.146250,3.104583,3.134167,3.038546,60000
2016-03-10,3.221667,3.222083,3.088750,3.174583,3.077728,88800
2016-03-11,3.270833,3.317917,3.270833,3.313750,3.212650,38400
2016-03-14,3.334167,3.334167,3.284583,3.300000,3.199319,40800
2016-03-15,3.240417,3.240417,3.227500,3.227500,3.129031,26400
2016-03-16,3.227500,3.227500,3.227500,3.227500,3.129031,0
2016-03-17,3.229167,3.350000,3.229167,3.350000,3.247793,156000
2016-03-18,3.362500,3.445833,3.362500,3.445833,3.340703,36000
2016-03-21,3.411667,3.437500,3.378333,3.437500,3.332624,52800
2016-03-22,3.441667,3.459583,3.441667,3.459583,3.354033,21600
2016-03-23,3.410833,3.410833,3.352083,3.352083,3.249813,43200
2016-03-24,3.298333,3.321667,3.298333,3.321667,3.220324,12000
2016-03-28,3.317917,3.344583,3.317917,3.344583,3.242542,14400
2016-03-29,3.346667,3.346667,3.291667,3.317083,3.215881,12000
2016-03-30,3.390417,3.529583,3.390417,3.494167,3.387562,158400
2016-03-31,3.462500,3.462917,3.453333,3.453333,3.347973,38400
2016-04-01,3.453333,3.453333,3.453333,3.453333,3.347973,0
2016-04-04,3.429583,3.440417,3.416667,3.416667,3.312427,28800
2016-04-05,3.394583,3.394583,3.372083,3.372083,3.269204,28800
2016-04-06,3.362917,3.416667,3.362917,3.416667,3.312427,24000
2016-04-07,3.321667,3.321667,3.321667,3.321667,3.220324,4800
2016-04-08,3.400000,3.429167,3.349167,3.375000,3.272031,763200
2016-04-11,3.429167,3.473750,3.379167,3.379167,3.276071,393600
2016-04-12,3.447500,3.447500,3.288333,3.372500,3.269607,549600
2016-04-13,3.395000,3.521667,3.395000,3.503333,3.396449,297600
2016-04-14,3.504167,3.504167,3.421667,3.485833,3.379482,225600
2016-04-15,3.508750,3.508750,3.427917,3.427917,3.323334,120000
2016-04-18,3.433750,3.442083,3.387083,3.424167,3.319698,376800
2016-04-19,3.415000,3.453750,3.329583,3.382500,3.279302,156000
2016-04-20,3.370833,3.467500,3.348750,3.455000,3.349591,204000
2016-04-21,3.398750,3.425000,3.365417,3.412083,3.307983,146400
2016-04-22,3.421250,3.460833,3.360833,3.420000,3.315658,223200
2016-04-25,3.419167,3.419167,3.347083,3.347917,3.245774,88800
2016-04-26,3.367083,3.477083,3.367083,3.400417,3.296673,895200
2016-04-27,3.426250,3.479583,3.333333,3.479583,3.373423,76800
2016-04-28,3.529167,3.529167,3.303750,3.331250,3.229615,127200
2016-04-29,3.333333,3.333333,3.090000,3.124583,3.029254,290400
2016-05-02,3.116250,3.194583,3.116250,3.194583,3.097119,148800
2016-05-03,3.141250,3.147917,3.102917,3.134167,3.038546,115200
2016-05-04,3.080833,3.132917,3.046250,3.078750,2.984820,432000
2016-05-05,3.076667,3.112917,3.072083,3.082917,2.988859,108000
2016-05-06,3.027500,3.085417,3.000000,3.084167,2.990071,1267200
2016-05-09,3.077500,3.119167,3.063333,3.063333,2.969872,300000
2016-05-10,3.060833,3.166250,3.060833,3.165417,3.068842,302400
2016-05-11,3.117083,3.176667,3.117083,3.139583,3.043797,60000
2016-05-12,3.122500,3.122500,3.013333,3.045833,2.952907,69600
2016-05-13,3.081667,3.125000,3.058333,3.075833,2.981992,105600
2016-05-16,3.077083,3.201667,3.077083,3.180417,3.083384,86400
2016-05-17,3.164167,3.164167,3.102083,3.108333,3.013499,36000
2016-05-18,3.166667,3.237500,3.156250,3.178333,3.081364,103200
2016-05-19,3.125000,3.139583,3.114583,3.139583,3.043797,40800
2016-05-20,3.185417,3.346250,3.185417,3.335000,3.233252,578400
2016-05-23,3.337500,3.408750,3.337500,3.385417,3.282130,57600
2016-05-24,3.391667,3.535833,3.391667,3.535833,3.427957,74400
2016-05-25,3.572917,3.588333,3.545417,3.565000,3.456234,88800
2016-05-26,3.597500,3.628750,3.583750,3.583750,3.474412,228000
2016-05-27,3.650417,3.651250,3.611250,3.612500,3.502285,187200
2016-05-31,3.705000,3.705000,3.621250,3.666667,3.554800,48000
2016-06-01,3.636667,3.702500,3.636667,3.702500,3.589539,81600
2016-06-02,3.668750,3.680000,3.641250,3.671250,3.559242,506400
2016-06-03,3.707917,3.746250,3.660417,3.712083,3.598830,110400
2016-06-06,3.703333,3.734583,3.682500,3.734583,3.620643,33600
2016-06-07,3.734167,3.777083,3.720000,3.760000,3.645285,105600
2016-06-08,3.793750,3.793750,3.717917,3.739167,3.625087,60000
2016-06-09,3.674167,3.721250,3.670417,3.698750,3.585904,36000
2016-06-10,3.657500,3.688333,3.655000,3.688333,3.575804,28800
2016-06-13,3.626250,3.728333,3.626250,3.645833,3.534601,40800
2016-06-14,3.625000,3.660000,3.589583,3.660000,3.548336,88800
2016-06-15,3.627083,3.645833,3.627083,3.645833,3.534601,14400
2016-06-16,3.520417,3.625000,3.517500,3.625000,3.514404,67200
2016-06-17,3.608333,3.608333,3.608333,3.608333,3.498245,4800
2016-06-20,3.636250,3.710833,3.636250,3.710833,3.597618,9600
2016-06-21,3.665417,3.665417,3.665417,3.665417,3.553587,9600
2016-06-22,3.683750,3.683750,3.683750,3.683750,3.576686,12000
2016-06-23,3.772083,3.845000,3.762500,3.845000,3.733251,64800
2016-06-24,3.587917,3.643750,3.432500,3.432500,3.332739,177600
2016-06-27,3.384583,3.384583,3.215417,3.217083,3.123583,139200
2016-06-28,3.327917,3.390000,3.314167,3.386250,3.287833,110400
2016-06-29,3.449583,3.555833,3.443750,3.555833,3.452488,86400
2016-06-30,3.484583,3.675417,3.470833,3.675417,3.568596,69600
2016-07-01,3.648333,3.648333,3.582083,3.626667,3.521264,134400
2016-07-05,3.479167,3.519167,3.455417,3.484583,3.383309,64800
2016-07-06,3.442917,3.523750,3.442917,3.523750,3.421337,21600
2016-07-07,3.574583,3.647500,3.574583,3.610000,3.505080,38400
2016-07-08,3.684167,3.813333,3.684167,3.813333,3.702504,103200
2016-07-11,3.827083,3.889167,3.827083,3.874583,3.761974,110400
2016-07-12,3.900833,3.986250,3.900833,3.986250,3.870395,45600
2016-07-13,3.998333,4.021250,3.975000,4.021250,3.904378,52800
2016-07-14,3.987917,4.061667,3.987917,4.045417,3.927842,19200
2016-07-15,4.058750,4.058750,4.018750,4.023333,3.906401,33600
2016-07-18,4.026250,4.105417,4.026250,4.105417,3.986099,52800
2016-07-19,4.057917,4.083333,4.057500,4.066667,3.948475,33600
2016-07-20,4.125417,4.185417,4.125417,4.185417,4.063774,21600
2016-07-21,4.144167,4.164583,4.081667,4.081667,3.963039,40800
2016-07-22,4.076667,4.187083,4.075417,4.187083,4.065390,64800
2016-07-25,4.166667,4.230000,4.166667,4.211667,4.089261,100800
2016-07-26,4.272917,4.498750,4.260417,4.441667,4.312576,112800
2016-07-27,4.612917,4.612917,4.452500,4.492500,4.361932,105600
2016-07-28,4.467083,4.467083,4.423750,4.446667,4.317431,76800
2016-07-29,4.467917,4.467917,4.375000,4.424167,4.295585,172800
2016-08-01,4.424167,4.457500,4.372083,4.379167,4.251894,91200
2016-08-02,4.379167,4.379167,4.240000,4.308333,4.183117,79200
2016-08-03,4.262083,4.291667,4.262083,4.277500,4.153181,24000
2016-08-04,4.277500,4.277500,4.277500,4.277500,4.153181,0
2016-08-05,4.458333,4.525000,4.430000,4.525000,4.393487,52800
2016-08-08,4.600833,4.600833,4.456250,4.486250,4.355864,88800
2016-08-09,4.532083,4.550833,4.532083,4.540000,4.408051,60000
2016-08-10,4.513333,4.513333,4.413750,4.442500,4.313385,141600
2016-08-11,4.482917,4.490000,4.475833,4.490000,4.359505,26400
2016-08-12,4.492917,4.540417,4.492917,4.508333,4.377305,28800
2016-08-15,4.562083,4.648750,4.562083,4.641250,4.506360,81600
2016-08-16,4.583333,4.624583,4.571667,4.571667,4.438798,132000
2016-08-17,4.588333,4.588333,4.554167,4.576250,4.443247,16800
2016-08-18,4.600000,4.625000,4.591250,4.610417,4.476422,60000
2016-08-19,4.682917,4.739167,4.682917,4.739167,4.601430,24000
2016-08-22,4.850000,4.850000,4.687500,4.690833,4.554501,48000
2016-08-23,4.803333,4.814583,4.784583,4.801250,4.661708,50400
2016-08-24,4.750417,4.750417,4.650000,4.663750,4.528204,136800
2016-08-25,4.710417,4.735417,4.685417,4.704583,4.567850,38400
2016-08-26,4.767917,4.829167,4.721667,4.721667,4.584438,28800
2016-08-29,4.829167,4.833333,4.809583,4.815833,4.675868,45600
2016-08-30,4.825833,4.855417,4.775417,4.775417,4.636625,57600
2016-08-31,4.772083,4.810000,4.724583,4.810000,4.670204,28800
2016-09-01,4.876250,4.876250,4.805833,4.833333,4.692859,45600
2016-09-02,4.875000,4.876667,4.811250,4.811250,4.671419,38400
2016-09-06,4.840000,4.898750,4.782500,4.852500,4.711470,228000
2016-09-07,4.833333,4.845417,4.757500,4.757500,4.619230,43200
2016-09-08,4.812500,4.812500,4.708333,4.777500,4.638649,100800
2016-09-09,4.704167,4.704167,4.442083,4.442083,4.312979,698400
2016-09-12,4.375417,4.635417,4.333333,4.635417,4.500696,134400
2016-09-13,4.590417,4.590417,4.521250,4.521250,4.389845,36000
2016-09-14,4.599583,4.623333,4.575000,4.602083,4.468330,31200
2016-09-15,4.645833,4.833333,4.645833,4.833333,4.692859,72000
2016-09-16,4.907917,4.913333,4.807500,4.913333,4.770534,67200
2016-09-19,5.000000,5.000000,4.842917,4.887500,4.745452,69600
2016-09-20,4.868333,4.870833,4.796250,4.796667,4.657259,52800
2016-09-21,4.833750,4.905417,4.833750,4.868333,4.726843,72000
2016-09-22,4.986667,5.024167,4.915417,4.937083,4.793594,64800
2016-09-23,4.916667,4.916667,4.866667,4.875417,4.733721,21600
2016-09-26,4.808333,4.844583,4.737917,4.737917,4.600217,43200
2016-09-27,4.822917,4.881250,4.822917,4.881250,4.739384,21600
2016-09-28,4.936250,4.936250,4.867917,4.919167,4.776197,57600
2016-09-29,4.865000,5.013333,4.865000,5.011250,4.865605,160800
2016-09-30,5.102500,5.208333,5.102500,5.175833,5.025404,168000
2016-10-03,5.261250,5.261250,5.062500,5.069583,4.922243,74400
2016-10-04,5.065417,5.067083,5.023333,5.035833,4.889473,74400
2016-10-05,5.060000,5.180000,5.060000,5.146667,4.997087,52800
2016-10-06,5.112500,5.203750,5.052500,5.170417,5.020146,40800
2016-10-07,5.229167,5.229167,5.150000,5.188333,5.037541,79200
2016-10-10,5.290417,5.290417,5.125000,5.125000,4.976048,31200
2016-10-11,4.921250,4.941250,4.823750,4.903750,4.761230,141600
2016-10-12,4.903333,4.903333,4.833333,4.870000,4.728460,64800
2016-10-13,4.791667,4.797917,4.652917,4.753750,4.615589,98400
2016-10-14,4.838333,4.964583,4.838333,4.895000,4.752734,74400
2016-10-17,4.977917,4.977917,4.835000,4.835000,4.694478,36000
2016-10-18,4.896250,4.977500,4.896250,4.962083,4.817867,40800
2016-10-19,4.833333,4.833333,4.749583,4.777500,4.638649,112800
2016-10-20,4.750000,4.833333,4.750000,4.833333,4.692859,48000
2016-10-21,4.777500,4.866667,4.772917,4.845833,4.704995,100800
2016-10-24,4.992917,4.992917,4.925417,4.970833,4.826362,96000
2016-10-25,5.019167,5.019167,4.939167,4.939167,4.795618,28800
2016-10-26,4.916667,4.920833,4.907500,4.920833,4.777816,40800
2016-10-27,5.083333,5.083333,4.975417,4.975417,4.830814,21600
2016-10-28,4.923750,4.975417,4.875000,4.875000,4.733316,165600
2016-10-31,4.900417,4.925000,4.898333,4.920417,4.777412,43200
2016-11-01,4.916667,4.916667,4.682083,4.782500,4.643502,91200
2016-11-02,4.812500,4.833333,4.729583,4.729583,4.592124,62400
2016-11-03,4.729583,4.729583,4.729583,4.729583,4.592124,0
2016-11-04,4.652917,4.687500,4.642083,4.642083,4.507168,24000
2016-11-07,4.683750,4.941667,4.683750,4.941667,4.798045,134400
2016-11-08,4.922500,5.005417,4.794583,4.926667,4.783481,45600
2016-11-09,4.708333,4.916667,4.708333,4.892500,4.750306,96000
2016-11-10,4.729167,4.810000,4.645833,4.713333,4.576347,136800
2016-11-11,4.782083,5.017083,4.770833,5.016667,4.870865,105600
2016-11-14,4.944167,4.977500,4.910833,4.932917,4.789548,48000
2016-11-15,5.000000,5.135833,5.000000,5.111667,4.963104,208800
2016-11-16,5.010417,5.153750,5.010417,5.108750,4.960271,50400
2016-11-17,5.208333,5.271250,5.208333,5.220833,5.069097,64800
2016-11-18,5.222083,5.295000,5.222083,5.294167,5.140299,84000
2016-11-21,5.354167,5.370000,5.285417,5.320417,5.165787,100800
2016-11-22,5.406250,5.521667,5.406250,5.521667,5.361187,136800
2016-11-23,5.575000,5.575000,5.497917,5.511667,5.351478,120000
2016-11-25,5.508750,5.563750,5.490000,5.563750,5.402047,52800
2016-11-28,5.515000,5.562083,5.496250,5.520417,5.359974,184800
2016-11-29,5.479167,5.559167,5.473333,5.473333,5.314259,182400
2016-11-30,5.557500,5.557500,5.424583,5.427500,5.269756,192000
2016-12-01,5.208333,5.208333,4.830417,4.926250,4.783075,283200
2016-12-02,4.895833,5.040417,4.883750,5.040417,4.893925,69600
2016-12-05,5.083333,5.183750,5.083333,5.160833,5.010840,36000
2016-12-06,5.135000,5.234167,5.135000,5.228333,5.076380,100800
2016-12-07,5.229167,5.466250,5.229167,5.466250,5.307382,55200
2016-12-08,5.550417,5.619583,5.497917,5.562083,5.400429,91200
2016-12-09,5.788750,5.788750,5.512083,5.526250,5.365636,213600
2016-12-12,5.485000,5.510833,5.440417,5.473750,5.314663,60000
2016-12-13,5.625000,5.705833,5.625000,5.664167,5.499546,64800
2016-12-14,5.643333,5.686250,5.604167,5.604167,5.441291,134400
2016-12-15,5.740417,5.811667,5.670000,5.798750,5.630218,96000
2016-12-16,5.813750,5.820000,5.592500,5.645833,5.481745,259200
2016-12-19,5.697917,5.795417,5.697917,5.795417,5.626981,50400
2016-12-20,5.829583,5.885833,5.829583,5.867500,5.696970,86400
2016-12-21,5.830417,5.886667,5.820833,5.820833,5.663724,40800
2016-12-22,5.914583,5.918750,5.854167,5.854167,5.696159,67200
2016-12-23,5.854167,5.893750,5.854167,5.893750,5.734674,72000
2016-12-27,5.941667,6.072917,5.941667,6.039583,5.876572,218400
2016-12-28,6.000000,6.000000,5.872083,5.874583,5.716024,88800
2016-12-29,5.863750,5.863750,5.687917,5.797500,5.641022,115200
